database;schema;table;column;data_type
core;curated;CLL_TREAT_IBRUTINIB;...98;boolean
core;curated;CLL_TREAT_IBRUTINIB;...99;text
core;curated;CLL_TREAT_IBRUTINIB;DALYCA_ID;integer
core;curated;CLL_TREAT_IBRUTINIB;patientid;bigint
core;curated;CLL_TREAT_IBRUTINIB_AE;DATE;date
core;curated;CLL_TREAT_IBRUTINIB_AE;TYPE;text
core;curated;CLL_TREAT_IBRUTINIB_AE;GRADE;text
core;curated;CLL_TREAT_IBRUTINIB_AE;CATEGORY;boolean
core;curated;CLL_TREAT_IBRUTINIB_AE;DALYCA_ID;integer
core;curated;CLL_TREAT_IBRUTINIB_AE;patientid;bigint
core;curated;MM_TREAT_DARA;record_id;integer
core;curated;MM_TREAT_DARA;redcap_repeat_instrument;text
core;curated;MM_TREAT_DARA;redcap_repeat_instance;integer
core;curated;MM_TREAT_DARA;kon;integer
core;curated;MM_TREAT_DARA;fodselsdato;date
core;curated;MM_TREAT_DARA;diagnosedato;date
core;curated;MM_TREAT_DARA;aldervd;integer
core;curated;MM_TREAT_DARA;aktuelstatus;integer
core;curated;MM_TREAT_DARA;dodsdato;date
core;curated;MM_TREAT_DARA;sidstdato;date
core;curated;MM_TREAT_DARA;afsluttetdato;date
core;curated;MM_TREAT_DARA;patientoplysninger_complete;integer
core;curated;MM_TREAT_DARA;fishdone;integer
core;curated;MM_TREAT_DARA;fishresultat___1;integer
core;curated;MM_TREAT_DARA;fishresultat___2;integer
core;curated;MM_TREAT_DARA;fishresultat___3;integer
core;curated;MM_TREAT_DARA;fishresultat___4;integer
core;curated;MM_TREAT_DARA;fishresultat___5;integer
core;curated;MM_TREAT_DARA;fishresultat___6;integer
core;curated;MM_TREAT_DARA;fishresultat___7;integer
core;curated;MM_TREAT_DARA;fishresultat___8;integer
core;curated;MM_TREAT_DARA;fishresultat___9;integer
core;curated;MM_TREAT_DARA;fishresultat___10;integer
core;curated;MM_TREAT_DARA;fishresultat___11;integer
core;curated;MM_TREAT_DARA;fishresultat___12;integer
core;curated;MM_TREAT_DARA;fish_complete;integer
core;curated;MM_TREAT_DARA;linjestart;date
core;curated;MM_TREAT_DARA;ophort;integer
core;curated;MM_TREAT_DARA;linjeslut;date
core;curated;MM_TREAT_DARA;drugs___1;integer
core;curated;MM_TREAT_DARA;drugs___2;integer
core;curated;MM_TREAT_DARA;drugs___3;integer
core;curated;MM_TREAT_DARA;drugs___4;integer
core;curated;MM_TREAT_DARA;drugs___5;integer
core;curated;MM_TREAT_DARA;drugs___6;integer
core;curated;MM_TREAT_DARA;drugs___7;integer
core;curated;MM_TREAT_DARA;drugs___8;integer
core;curated;MM_TREAT_DARA;drugs___9;integer
core;curated;MM_TREAT_DARA;drugs___22;integer
core;curated;MM_TREAT_DARA;drugs___10;integer
core;curated;MM_TREAT_DARA;drugs___11;integer
core;curated;MM_TREAT_DARA;drugs___12;integer
core;curated;MM_TREAT_DARA;drugs___13;integer
core;curated;MM_TREAT_DARA;drugs___14;integer
core;curated;MM_TREAT_DARA;drugs___15;integer
core;curated;MM_TREAT_DARA;drugs___16;integer
core;curated;MM_TREAT_DARA;drugs___17;integer
core;curated;MM_TREAT_DARA;drugs___18;integer
core;curated;MM_TREAT_DARA;drugs___19;integer
core;curated;MM_TREAT_DARA;drugs___20;integer
core;curated;MM_TREAT_DARA;drugs___21;integer
core;curated;MM_TREAT_DARA;drugsandet;text
core;curated;MM_TREAT_DARA;protokol;integer
core;curated;MM_TREAT_DARA;hdt;integer
core;curated;MM_TREAT_DARA;hdtdato;date
core;curated;MM_TREAT_DARA;konsolidering;integer
core;curated;MM_TREAT_DARA;konsolideringdrugs;text
core;curated;MM_TREAT_DARA;vedligeholdelse;integer
core;curated;MM_TREAT_DARA;vedligeholdelsedrugs;text
core;curated;MM_TREAT_DARA;ophorsarsag;integer
core;curated;MM_TREAT_DARA;angivtoks___1;integer
core;curated;MM_TREAT_DARA;angivtoks___2;integer
core;curated;MM_TREAT_DARA;angivtoks___3;integer
core;curated;MM_TREAT_DARA;angivtoks___4;integer
core;curated;MM_TREAT_DARA;angivtoks___5;integer
core;curated;MM_TREAT_DARA;angivtoks___6;integer
core;curated;MM_TREAT_DARA;angivtoks___7;integer
core;curated;MM_TREAT_DARA;angivtoks___8;integer
core;curated;MM_TREAT_DARA;angivtoks___9;integer
core;curated;MM_TREAT_DARA;angivtoks___10;integer
core;curated;MM_TREAT_DARA;angivtoks___11;integer
core;curated;MM_TREAT_DARA;angivtoks___12;integer
core;curated;MM_TREAT_DARA;angivtoks___13;integer
core;curated;MM_TREAT_DARA;angivtoks___14;integer
core;curated;MM_TREAT_DARA;angivtoks___15;integer
core;curated;MM_TREAT_DARA;toksandet;text
core;curated;MM_TREAT_DARA;ophorsarsagandet;text
core;curated;MM_TREAT_DARA;respons;integer
core;curated;MM_TREAT_DARA;myelomatose_behandlingslinje_complete;integer
core;curated;MM_TREAT_DARA;cytfishlavet;integer
core;curated;MM_TREAT_DARA;cytfishdato;date
core;curated;MM_TREAT_DARA;cytfishplasmaid;integer
core;curated;MM_TREAT_DARA;cytfishprober___1;integer
core;curated;MM_TREAT_DARA;cytfishprober___2;integer
core;curated;MM_TREAT_DARA;cytfishprober___3;integer
core;curated;MM_TREAT_DARA;cytfishprober___4;integer
core;curated;MM_TREAT_DARA;cytfishprober___5;integer
core;curated;MM_TREAT_DARA;cytfishprober___6;integer
core;curated;MM_TREAT_DARA;cytfishprober___7;integer
core;curated;MM_TREAT_DARA;cytfishprober___8;integer
core;curated;MM_TREAT_DARA;cytfishprober___9;integer
core;curated;MM_TREAT_DARA;cytfishprober___10;integer
core;curated;MM_TREAT_DARA;cytfishprober___11;integer
core;curated;MM_TREAT_DARA;cytfishprobeanden;text
core;curated;MM_TREAT_DARA;cytfishfund___1;integer
core;curated;MM_TREAT_DARA;cytfishfund___2;integer
core;curated;MM_TREAT_DARA;cytfishfund___3;integer
core;curated;MM_TREAT_DARA;cytfishfund___4;integer
core;curated;MM_TREAT_DARA;cytfishfund___5;integer
core;curated;MM_TREAT_DARA;cytfishfund___6;integer
core;curated;MM_TREAT_DARA;cytfishfund___7;integer
core;curated;MM_TREAT_DARA;cytfishfund___8;integer
core;curated;MM_TREAT_DARA;cytfishfund___9;integer
core;curated;MM_TREAT_DARA;cytfishfund___10;integer
core;curated;MM_TREAT_DARA;cytfishfund___11;integer
core;curated;MM_TREAT_DARA;fish_cytogenetiker_gennemgang_2020_complete;integer
core;curated;MM_TREAT_DARA;redcap_repeat_instrument.factor;text
core;curated;MM_TREAT_DARA;kon.factor;text
core;curated;MM_TREAT_DARA;aktuelstatus.factor;text
core;curated;MM_TREAT_DARA;patientoplysninger_complete.factor;text
core;curated;MM_TREAT_DARA;fishdone.factor;text
core;curated;MM_TREAT_DARA;fishresultat___1.factor;text
core;curated;MM_TREAT_DARA;fishresultat___2.factor;text
core;curated;MM_TREAT_DARA;fishresultat___3.factor;text
core;curated;MM_TREAT_DARA;fishresultat___4.factor;text
core;curated;MM_TREAT_DARA;fishresultat___5.factor;text
core;curated;MM_TREAT_DARA;fishresultat___6.factor;text
core;curated;MM_TREAT_DARA;fishresultat___7.factor;text
core;curated;MM_TREAT_DARA;fishresultat___8.factor;text
core;curated;MM_TREAT_DARA;fishresultat___9.factor;text
core;curated;MM_TREAT_DARA;fishresultat___10.factor;text
core;curated;MM_TREAT_DARA;fishresultat___11.factor;text
core;curated;MM_TREAT_DARA;fishresultat___12.factor;text
core;curated;MM_TREAT_DARA;fish_complete.factor;text
core;curated;MM_TREAT_DARA;ophort.factor;text
core;curated;MM_TREAT_DARA;drugs___1.factor;text
core;curated;MM_TREAT_DARA;drugs___2.factor;text
core;curated;MM_TREAT_DARA;drugs___3.factor;text
core;curated;MM_TREAT_DARA;drugs___4.factor;text
core;curated;MM_TREAT_DARA;drugs___5.factor;text
core;curated;MM_TREAT_DARA;drugs___6.factor;text
core;curated;MM_TREAT_DARA;drugs___7.factor;text
core;curated;MM_TREAT_DARA;drugs___8.factor;text
core;curated;MM_TREAT_DARA;drugs___9.factor;text
core;curated;MM_TREAT_DARA;drugs___22.factor;text
core;curated;MM_TREAT_DARA;drugs___10.factor;text
core;curated;MM_TREAT_DARA;drugs___11.factor;text
core;curated;MM_TREAT_DARA;drugs___12.factor;text
core;curated;MM_TREAT_DARA;drugs___13.factor;text
core;curated;MM_TREAT_DARA;drugs___14.factor;text
core;curated;MM_TREAT_DARA;drugs___15.factor;text
core;curated;MM_TREAT_DARA;drugs___16.factor;text
core;curated;MM_TREAT_DARA;drugs___17.factor;text
core;curated;MM_TREAT_DARA;drugs___18.factor;text
core;curated;MM_TREAT_DARA;drugs___19.factor;text
core;curated;MM_TREAT_DARA;drugs___20.factor;text
core;curated;MM_TREAT_DARA;drugs___21.factor;text
core;curated;MM_TREAT_DARA;protokol.factor;text
core;curated;MM_TREAT_DARA;hdt.factor;text
core;curated;MM_TREAT_DARA;konsolidering.factor;text
core;curated;MM_TREAT_DARA;vedligeholdelse.factor;text
core;curated;MM_TREAT_DARA;ophorsarsag.factor;text
core;curated;MM_TREAT_DARA;angivtoks___1.factor;text
core;curated;MM_TREAT_DARA;angivtoks___2.factor;text
core;curated;MM_TREAT_DARA;angivtoks___3.factor;text
core;curated;MM_TREAT_DARA;angivtoks___4.factor;text
core;curated;MM_TREAT_DARA;angivtoks___5.factor;text
core;curated;MM_TREAT_DARA;angivtoks___6.factor;text
core;curated;MM_TREAT_DARA;angivtoks___7.factor;text
core;curated;MM_TREAT_DARA;angivtoks___8.factor;text
core;curated;MM_TREAT_DARA;angivtoks___9.factor;text
core;curated;MM_TREAT_DARA;angivtoks___10.factor;text
core;curated;MM_TREAT_DARA;angivtoks___11.factor;text
core;curated;MM_TREAT_DARA;angivtoks___12.factor;text
core;curated;MM_TREAT_DARA;angivtoks___13.factor;text
core;curated;MM_TREAT_DARA;angivtoks___14.factor;text
core;curated;MM_TREAT_DARA;angivtoks___15.factor;text
core;curated;MM_TREAT_DARA;respons.factor;text
core;curated;MM_TREAT_DARA;myelomatose_behandlingslinje_complete.factor;text
core;curated;MM_TREAT_DARA;cytfishlavet.factor;text
core;curated;MM_TREAT_DARA;cytfishplasmaid.factor;text
core;curated;MM_TREAT_DARA;cytfishprober___1.factor;text
core;curated;MM_TREAT_DARA;cytfishprober___2.factor;text
core;curated;MM_TREAT_DARA;cytfishprober___3.factor;text
core;curated;MM_TREAT_DARA;cytfishprober___4.factor;text
core;curated;MM_TREAT_DARA;cytfishprober___5.factor;text
core;curated;MM_TREAT_DARA;cytfishprober___6.factor;text
core;curated;MM_TREAT_DARA;cytfishprober___7.factor;text
core;curated;MM_TREAT_DARA;cytfishprober___8.factor;text
core;curated;MM_TREAT_DARA;cytfishprober___9.factor;text
core;curated;MM_TREAT_DARA;cytfishprober___10.factor;text
core;curated;MM_TREAT_DARA;cytfishprober___11.factor;text
core;curated;MM_TREAT_DARA;cytfishfund___1.factor;text
core;curated;MM_TREAT_DARA;cytfishfund___2.factor;text
core;curated;MM_TREAT_DARA;cytfishfund___3.factor;text
core;curated;MM_TREAT_DARA;cytfishfund___4.factor;text
core;curated;MM_TREAT_DARA;cytfishfund___5.factor;text
core;curated;MM_TREAT_DARA;cytfishfund___6.factor;text
core;curated;MM_TREAT_DARA;cytfishfund___7.factor;text
core;curated;MM_TREAT_DARA;cytfishfund___8.factor;text
core;curated;MM_TREAT_DARA;cytfishfund___9.factor;text
core;curated;MM_TREAT_DARA;cytfishfund___10.factor;text
core;curated;MM_TREAT_DARA;cytfishfund___11.factor;text
core;curated;MM_TREAT_DARA;fish_cytogenetiker_gennemgang_2020_complete.factor;text
core;curated;MM_TREAT_DARA;patientid;integer
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;record_id;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;patient_nr_complete;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;studyid;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;birthdate;date
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;age;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;koen;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;status;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;morsdate;date
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;morsage;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;kontakt;date
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;diagdate;date
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;agediag;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;performancescore;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;plasmaprocent;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;bonemarrow;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;typeofpcl;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;hemoglobin;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;creatinindiagnosis;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;albumine;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;b2m;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;ldhdiagnosis;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;dialysis;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;urinem;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;iga;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;igg;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;igm;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;ige;boolean
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;igd;boolean
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;mt;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;bone;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;emd;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;emddesc;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;cnsinv;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;cnsus___1;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;cnsus___2;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;cnsus___3;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;cnsus___4;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;cnsproved;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;patient_data_complete;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;firsttreat;date
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___1;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___2;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___3;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___4;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___5;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___6;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___7;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___8;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___9;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___10;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___11;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___12;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___13;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___14;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___15;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___16;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___17;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___18;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___19;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___22;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___20;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatfirst___21;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;endfirsttreat;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;dateendtreat;date
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;ittreat___1;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;ittreat___2;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;ittreat___3;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;ittreat___4;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;ittreat___5;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;othtreat;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;proto;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;prototreat;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;hdt;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;hdtdate;date
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;konsolidering;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;konsodate;date
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;endkonso;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;konsoslut;date
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;konsotreat;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;othkonso;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedligehold;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedtreat;date
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedlige;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedbehslut;date
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___1;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___2;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___3;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___4;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___5;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___6;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___7;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___8;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___9;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___10;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___11;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___12;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___13;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___14;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___15;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___16;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___17;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___18;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___19;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;vedltreat___20;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;frste_linje_behandling_complete;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;respons;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatmstop;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatstop___1;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatstop___2;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatstop___3;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatstop___4;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatstop___5;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatstop___6;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatstop___7;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;treatstop___8;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;othertreatmstop;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;extratreat;text
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___1;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___2;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___3;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___4;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___5;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___6;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___7;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___8;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___9;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___10;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___11;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___12;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___13;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___14;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___15;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___16;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___17;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___18;double precision
core;curated;Plasmacelleleukmi_DATA_2025_06_22_1754;newtreat___19;double precision
